mean_Length_of_IP_packets,std_Length_of_IP_packets,max_Length_of_IP_packets,min_Length_of_IP_packets,mean_Length_of_TCP_payload,std_Length_of_TCP_payload,max_Length_of_TCP_payload,min_Length_of_TCP_payload,Length_of_TCP_payload,mean_Time_difference_between_packets_per_session,std_Time_difference_between_packets_per_session,max_Time_difference_between_packets_per_session,min_Time_difference_between_packets_per_session,mean_Interval_of_arrival_time_of_forward_traffic,std_Interval_of_arrival_time_of_forward_traffic,max_Interval_of_arrival_time_of_forward_traffic,min_Interval_of_arrival_time_of_forward_traffic,mean_Interval_of_arrival_time_of_backward_traffic,std_Interval_of_arrival_time_of_backward_traffic,max_Interval_of_arrival_time_of_backward_traffic,min_Interval_of_arrival_time_of_backward_traffic,median_Time_difference_between_packets_per_session,mean_time_to_live,std_time_to_live,max_time_to_live,min_time_to_live,mean_TCP_windows_size_value,std_TCP_windows_size_value,max_TCP_windows_size_value,min_TCP_windows_size_value,median_TCP_windows_size_value,The_times_of_change_of_payload_per_session,Change_values_of_TCP_windows_length_per_session,src_ip,dst_ip,src_port,dst_port,protocol,bidirectional_duration_ms,bidirectional_packets,application_name,application_category_name,requested_server_name,flow_id,sent_ts
95.66666666666667,25.11307760244982,126,68,87.75,25.695330315059195,122,68,351,998.2,2151.2826871427196,4846,0,1663.6666666666665,2755.98155533257,4846,72,4918.0,0.0,4918,4918,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,208.103.161.1,10.8.1.3,443,35836,6,4991,6,TLS,Web,,208.103.161.1:443-10.8.1.3:35836-6-1776443845726,1776443871162
71.5,2.1213203435596424,73,70,73.0,0.0,73,73,73,91.0,0.0,91,91,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,10.8.1.3,142.251.155.119,43229,443,17,91,2,QUIC,Web,,10.8.1.3:43229-142.251.155.119:443-17-1776443845137,1776443872180
68.0,0.0,68,68,68.0,0.0,68,68,68,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,170.114.52.5,10.8.1.3,443,51884,6,0,2,TLS,Web,,170.114.52.5:443-10.8.1.3:51884-6-1776443860384,1776443876277
68.0,0.0,68,68,68.0,0.0,68,68,68,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,170.114.52.5,10.8.1.3,443,45534,6,0,2,TLS,Web,,170.114.52.5:443-10.8.1.3:45534-6-1776443860514,1776443876281
119.125,85.76952089341361,307,68,134.75,115.58943146614514,307,68,539,1611.2857142857142,4032.6105983711395,10752,0,3664.333333333333,6139.282069862349,10752,0,3679.333333333333,6126.778054845248,10752,0,286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,10.8.1.3,18.97.36.64,34526,443,6,11279,8,TLS,Web,,10.8.1.3:34526-18.97.36.64:443-6-1776443848117,1776443878324
95.66666666666667,25.11307760244982,126,68,87.75,25.695330315059195,122,68,351,1543.0,3367.710869418573,7567,1,2571.666666666667,4326.0856826157915,7567,73,7640.0,0.0,7640,7640,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,208.103.161.2,10.8.1.3,443,36026,6,7715,6,TLS,Web,,208.103.161.2:443-10.8.1.3:36026-6-1776443850636,1776443878328
68.0,0.0,68,68,68.0,0.0,68,68,68,96.0,0.0,96,96,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10.8.1.3,150.171.109.101,37726,443,6,96,2,TLS,Web,,10.8.1.3:37726-150.171.109.101:443-6-1776443857652,1776443878332
85.33333333333333,15.143755588800728,96,68,80.0,16.97056274847714,92,68,160,36.0,50.91168824543142,72,0,72.0,0.0,72,72,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,104.20.45.92,10.8.1.3,443,47426,6,72,3,TLS,Web,,104.20.45.92:443-10.8.1.3:47426-6-1776443850230,1776443880372
79.2,15.401298646542763,98,68,83.0,21.213203435596427,98,68,166,3707.0,7090.2626655623035,14341,0,14583.0,0.0,14583,14583,7293.0,9967.377187605574,14341,245,245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,10.8.1.3,140.82.112.26,37754,443,6,14828,5,TLS,Web,,10.8.1.3:37754-140.82.112.26:443-6-1776443820276,1776443880376
95.66666666666667,25.11307760244982,126,68,87.75,25.695330315059195,122,68,351,1153.4,2498.2791677472715,5622,0,1922.3333333333335,3204.005357881496,5622,72,5694.0,0.0,5694,5694,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,208.103.161.2,10.8.1.3,443,36020,6,5767,6,TLS,Web,,208.103.161.2:443-10.8.1.3:36020-6-1776443850636,1776443881396
145.33333333333334,98.60780902139547,333,68,139.0,112.65167553125875,333,68,834,44.875,51.62623225786342,107,0,71.8,66.64232889087836,148,1,107.0,2.8284271247461903,109,105,72.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,10.8.1.3,149.154.167.41,48504,443,6,359,9,Telegram,Chat,,10.8.1.3:48504-149.154.167.41:443-6-1776443790055,1776443882421
132.0,79.63353564924768,285,68,128.33333333333334,93.89497679144857,285,68,770,45.375,52.86083481314741,108,0,72.6,68.46020742007725,149,0,108.0,1.4142135623730951,109,107,106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,10.8.1.3,149.154.167.41,48534,443,6,363,9,Telegram,Chat,,10.8.1.3:48534-149.154.167.41:443-6-1776443790056,1776443882425
145.33333333333334,109.92497441437047,381,68,153.66666666666669,135.0920673713548,381,68,922,44.75,51.63816418115578,107,0,71.6,66.35736583078024,147,1,107.0,2.8284271247461903,109,105,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,10.8.1.3,149.154.167.41,48520,443,6,358,9,Telegram,Chat,,10.8.1.3:48520-149.154.167.41:443-6-1776443790055,1776443882429
85.33333333333333,15.143755588800728,96,68,82.0,19.79898987322333,96,68,164,131.5,185.969083452062,263,0,263.0,0.0,263,263,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,10.8.1.3,170.114.2.76,36222,443,6,263,3,TLS,Web,,10.8.1.3:36222-170.114.2.76:443-6-1776443845467,1776443886516
85.33333333333333,15.143755588800728,96,68,80.0,16.97056274847714,92,68,160,36.0,50.91168824543142,72,0,72.0,0.0,72,72,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,104.18.39.21,10.8.1.3,443,50922,6,72,3,TLS,Web,,104.18.39.21:443-10.8.1.3:50922-6-1776443866573,1776443887541
119.97035881435261,89.20682110986412,1260,68,133.64012738853498,99.17680881643888,950,68,41963,185.80156250000013,398.1033001071962,3491,0,379.9137380191694,549.7959314627288,3640,0,364.40797546012277,537.8922933057646,3594,0,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,610,0,10.8.1.3,159.124.21.100,35314,443,6,118913,641,TLS,Web,,10.8.1.3:35314-159.124.21.100:443-6-1776443767346,1776443887544
141.19833333333315,174.95990190902475,2716,68,149.716577540107,146.05986834171117,1538,68,55994,200.15692821368955,313.87786871564884,1241,0,321.3994638069708,355.1371516067062,1241,0,532.8444444444443,439.1993504599529,1370,0,106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,568,0,159.124.21.100,10.8.1.3,443,35316,6,119894,600,TLS,Web,,159.124.21.100:443-10.8.1.3:35316-6-1776443767492,1776443887549
448.29411764705884,522.9506148655295,1392,68,188.33333333333334,215.21268549971677,577,68,1695,43.687499999999986,87.86938697104166,225,0,87.375,117.22498210096443,242,0,68.71428571428572,108.89706804396263,235,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0,10.8.1.3,34.123.33.186,59916,443,6,699,17,TLS,Web,api.tabnine.com,10.8.1.3:59916-34.123.33.186:443-6-1776443779672,1776443887553
68.0,0.0,68,68,68.0,0.0,68,68,136,53.5,71.4177848998413,104,3,107.0,0.0,107,107,0.0,0.0,0,0,53.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,149.154.167.41,10.8.1.3,443,52150,6,107,3,TLS,Web,,149.154.167.41:443-10.8.1.3:52150-6-1776443790036,1776443887556
444.2499999999999,536.5283016030493,1575,65,385.8,508.03866869450883,1294,75,3858,16.842105263157897,25.6282464781315,78,0,35.55555555555556,41.75856532231176,113,0,24.0,31.04834939252005,73,0,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0,10.8.1.3,142.251.38.227,51930,443,17,320,20,QUIC.Google,Web,beacons.gcp.gvt2.com,10.8.1.3:51930-142.251.38.227:443-17-1776443787163,1776443887560
72.0,9.797958971132712,92,68,76.0,13.856406460551018,92,68,228,176.8,279.3093267329253,639,0,442.0,625.0823945689081,884,0,319.5,451.8412331782039,639,0,442.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,10.8.1.3,32.192.123.231,35792,443,6,884,6,TLS,Web,,10.8.1.3:35792-32.192.123.231:443-6-1776443793102,1776443887564
487.83333333333337,517.675716118521,1294,66,433.66666666666674,535.8616892445289,1294,75,3903,14.176470588235295,20.168773184423138,73,0,25.625,36.73432610360117,107,0,21.0,23.688454089341864,62,0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0,10.8.1.3,172.217.20.67,33313,443,17,241,18,QUIC.Google,Web,ssl.gstatic.com,10.8.1.3:33313-172.217.20.67:443-17-1776443817119,1776443887568
541.4444444444443,555.5986937500232,1294,68,586.6666666666666,600.0483313867309,1294,87,5280,63.470588235294116,200.30074814109494,833,0,134.875,285.08567008131837,833,0,125.625,298.1231468945102,859,0,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0,10.8.1.3,104.20.45.92,47307,443,17,1079,18,QUIC,Web,labs.vocareum.com,10.8.1.3:47307-104.20.45.92:443-17-1776443818134,1776443887572
842.4375000000001,1100.2848879619403,2716,68,1295.8235294117646,1292.7648778535736,2716,68,22029,30.838709677419352,73.67274338776568,224,0,59.75000000000001,104.26984223638205,275,0,49.857142857142854,95.63943276128889,236,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,0,10.8.1.3,34.170.65.59,39016,443,6,956,32,TLS,Web,notify.tabnine.com,10.8.1.3:39016-34.170.65.59:443-6-1776443843271,1776443887616
595.5437402799375,619.0078254401477,2716,68,965.7823608316562,577.9637484444806,2716,68,2879963,23.301380517207853,48.98850637987907,898,0,40.18685005031874,62.863250231795696,898,0,55.455344747801924,80.23005100141083,898,0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4509,0,159.124.21.100,10.8.1.3,443,50330,6,119839,5144,TLS,Web,,159.124.21.100:443-10.8.1.3:50330-6-1776443766756,1776443887619
85.33333333333333,15.143755588800728,96,68,80.0,16.97056274847714,92,68,160,36.5,50.204581464244875,72,1,73.0,0.0,73,73,0.0,0.0,0,0,36.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,104.18.39.21,10.8.1.3,443,52160,6,73,3,TLS,Web,,104.18.39.21:443-10.8.1.3:52160-6-1776443866926,1776443887623
91.0987124463519,17.85269341382872,118,68,86.38095238095235,17.570731163139058,118,68,12698,516.8706896551723,778.3805035550889,2903,0,821.3219178082189,846.7039700483319,2903,0,1410.7529411764708,893.235929825112,3069,0,166.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227,0,159.124.21.100,10.8.1.3,443,41952,6,119914,233,TLS,Web,,159.124.21.100:443-10.8.1.3:41952-6-1776443767509,1776443888565
68.0,0.0,68,68,68.0,0.0,68,68,136,53.5,71.4177848998413,104,3,107.0,0.0,107,107,0.0,0.0,0,0,53.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,149.154.167.41,10.8.1.3,443,52162,6,107,3,TLS,Web,,149.154.167.41:443-10.8.1.3:52162-6-1776443790036,1776443888569
503.56000000000006,564.1788339406812,1570,65,642.8333333333334,583.9632356630515,1294,75,7714,13.750000000000002,29.315747363460833,104,0,20.545454545454547,37.6626171059942,106,0,21.499999999999996,35.127042159981116,104,0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0,10.8.1.3,172.217.21.238,34611,443,17,330,25,QUIC.YouTube,Media,www.youtube.com,10.8.1.3:34611-172.217.21.238:443-17-1776443818220,1776443888574
90.79674796747969,17.785552196435695,112,68,86.19354838709681,17.400961599863273,108,68,13360,484.39591836734667,780.5710357081862,3945,0,770.6298701298701,868.2371287739787,3945,17,1317.4555555555555,903.5284039000557,4051,0,110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239,0,159.124.21.100,10.8.1.3,443,41964,6,118677,246,TLS,Web,,159.124.21.100:443-10.8.1.3:41964-6-1776443767689,1776443889588
68.0,0.0,68,68,68.0,0.0,68,68,136,53.0,74.95331880577403,106,0,106.0,0.0,106,106,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,149.154.167.41,10.8.1.3,443,52164,6,106,3,TLS,Web,,149.154.167.41:443-10.8.1.3:52164-6-1776443790040,1776443889592
765.6666666666669,592.5843158813532,1294,67,1013.1363636363639,511.17020699516564,1294,87,22289,8.571428571428573,23.398448558782334,100,0,14.285714285714285,36.22725887662888,126,0,15.461538461538462,37.39343833842016,120,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0,10.8.1.3,104.18.32.47,46487,443,17,300,36,QUIC,ArtifIntelligence,chatgpt.com,10.8.1.3:46487-104.18.32.47:443-17-1776443818143,1776443889597
708.1304347826089,578.1583853729661,1294,68,587.4545454545455,582.2299139749458,1294,76,6462,27.272727272727273,56.10634614659984,179,0,42.1,61.254387597950895,155,0,41.18181818181818,66.85778665468695,180,0,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0,10.8.1.3,142.250.75.67,57584,443,17,600,23,QUIC.Google,Web,beacons.gcp.gvt2.com,10.8.1.3:57584-142.250.75.67:443-17-1776443869635,1776443889600
71.5,2.1213203435596424,73,70,73.0,0.0,73,73,73,91.0,0.0,91,91,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,10.8.1.3,142.251.155.119,43229,443,17,91,2,QUIC,Web,,10.8.1.3:43229-142.251.155.119:443-17-1776443872137,1776443889604
90.79841897233204,17.870202138603773,118,68,86.2893081761006,17.57275866182384,118,68,13720,473.6349206349207,740.7093843623585,2168,0,755.4177215189875,817.4750796972257,2168,0,1282.0430107526881,836.4314326997926,2273,0,115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250,0,159.124.21.100,10.8.1.3,443,41956,6,119356,253,TLS,Web,,159.124.21.100:443-10.8.1.3:41956-6-1776443768654,1776443889608
68.0,0.0,68,68,68.0,0.0,68,68,68,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,170.114.52.5,10.8.1.3,443,51884,6,0,2,TLS,Web,,170.114.52.5:443-10.8.1.3:51884-6-1776443875745,1776443891637
68.0,0.0,68,68,68.0,0.0,68,68,68,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,170.114.52.5,10.8.1.3,443,45534,6,0,2,TLS,Web,,170.114.52.5:443-10.8.1.3:45534-6-1776443875875,1776443891641
106.46875,126.31475902195352,789,66,92.62499999999997,27.62094615806393,129,66,1482,3794.064516129032,5842.210460293739,14976,0,7841.066666666667,6436.114027963798,15158,117,7829.2,6352.899778841155,14976,117,164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,0,192.178.24.42,10.8.1.3,443,43078,17,117616,32,QUIC,Web,,192.178.24.42:443-10.8.1.3:43078-17-1776443770576,1776443893684
71.42857142857143,15.04279609267221,92,56,68.0,16.97056274847714,92,56,272,36.33333333333333,88.99812732112214,218,0,72.66666666666666,125.86235868333841,218,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,10.8.1.3,34.123.33.186,38800,443,6,218,7,TLS,Web,,10.8.1.3:38800-34.123.33.186:443-6-1776443779671,1776443893688
597.3478260869566,571.533869886009,1294,65,440.66666666666674,534.5100276860759,1294,76,5288,26.954545454545453,49.02135324114455,151,0,53.909090909090914,64.44758264738026,153,0,41.6,61.41335359675451,150,0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0,10.8.1.3,192.178.190.94,38607,443,17,593,23,QUIC.Google,Web,beacons.gvt2.com,10.8.1.3:38607-192.178.190.94:443-17-1776443787163,1776443893692
449.76,526.0928530212134,1294,65,463.63636363636357,553.2598436046616,1294,75,5100,30.874999999999996,95.7970284099351,465,0,74.1,144.18310118272066,468,0,51.46153846153846,128.2215630491581,465,0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,0,10.8.1.3,142.251.142.106,42652,443,17,741,25,QUIC.Google,Web,signaler-pa.clients6.google.com,10.8.1.3:42652-142.251.142.106:443-17-1776443791744,1776443893696
678.8749999999999,572.1233002178586,1294,65,584.4545454545455,582.4967576967899,1294,76,6429,25.173913043478265,52.889810132106525,176,0,40.3,57.565518228266555,145,0,36.33333333333333,61.78310056278752,177,0,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0,10.8.1.3,142.250.75.67,52775,443,17,579,24,QUIC.Google,Web,beacons.gcp.gvt2.com,10.8.1.3:52775-142.250.75.67:443-17-1776443817354,1776443893702
139.25,99.0265116016918,278,68,173.0,148.49242404917499,278,68,346,87.0,140.42435686162142,249,0,261.0,0.0,261,261,12.0,0.0,12,12,130.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,10.8.1.3,134.224.4.147,55070,443,6,261,4,TLS,Web,,10.8.1.3:55070-134.224.4.147:443-6-1776443873812,1776443894709
137.0,97.58073580374356,206,68,206.0,0.0,206,206,206,243.0,0.0,243,243,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,10.8.1.3,18.97.36.64,34526,443,6,243,2,TLS,Web,,10.8.1.3:34526-18.97.36.64:443-6-1776443878120,1776443894714
85.33333333333333,15.143755588800728,96,68,80.0,16.97056274847714,92,68,160,36.0,50.91168824543142,72,0,72.0,0.0,72,72,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,104.20.45.92,10.8.1.3,443,47426,6,72,3,TLS,Web,,104.20.45.92:443-10.8.1.3:47426-6-1776443880266,1776443896756
95.66666666666667,25.11307760244982,126,68,87.75,25.695330315059195,122,68,351,1955.2,4284.376699124389,9619,0,3258.666666666667,5508.214078386327,9619,72,9691.0,0.0,9691,9691,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,208.103.161.1,10.8.1.3,443,35836,6,9776,6,TLS,Web,,208.103.161.1:443-10.8.1.3:35836-6-1776443871024,1776443896763
507.47058823529414,560.623215453911,1586,65,457.62500000000006,544.6983273860338,1294,75,3661,37.25,63.245026154894845,173,0,60.42857142857143,87.47162805324773,213,0,55.75,70.5443123150265,173,0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0,10.8.1.3,142.250.75.67,44760,443,17,596,17,QUIC.Google,Web,beacons.gcp.gvt2.com,10.8.1.3:44760-142.250.75.67:443-17-1776443878423,1776443896768
95.66666666666667,25.11307760244982,126,68,87.75,25.695330315059195,122,68,351,197.4,349.016188736282,817,0,329.0,422.82029279588744,817,72,914.0,0.0,914,914,84.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,208.103.161.2,10.8.1.3,443,36020,6,987,6,TLS,Web,,208.103.161.2:443-10.8.1.3:36020-6-1776443880702,1776443897780
149.77777777777777,102.22496976983875,321,68,145.0,117.38824472663352,321,68,870,44.5,51.70520835881596,107,0,71.2,67.43292964123685,148,0,106.0,1.4142135623730951,107,105,103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,10.8.1.3,149.154.167.41,59326,443,6,356,9,Telegram,Chat,,10.8.1.3:59326-149.154.167.41:443-6-1776443882042,1776443899829
619.3809523809524,911.130916838545,2716,68,864.5454545454545,1117.1783531411952,2716,68,9510,24.250000000000004,31.408807011644633,75,0,48.5,69.9972221671054,184,0,41.22222222222222,32.980212922970104,76,0,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0,10.8.1.3,104.18.39.21,37026,443,6,485,21,TLS,Web,,10.8.1.3:37026-104.18.39.21:443-6-1776443883489,1776443899834
128.88888888888889,73.95681923332772,265,68,110.33333333333333,62.57368989173218,193,68,662,46.0,53.80653173307918,110,0,73.6,69.55070093104742,152,0,109.5,0.7071067811865476,110,109,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,10.8.1.3,149.154.167.41,59310,443,6,368,9,Telegram,Chat,,10.8.1.3:59310-149.154.167.41:443-6-1776443882040,1776443899837
85.33333333333333,15.143755588800728,96,68,82.0,19.79898987322333,96,68,164,140.5,198.69700551341987,281,0,281.0,0.0,281,281,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,10.8.1.3,170.114.2.76,36222,443,6,281,3,TLS,Web,,10.8.1.3:36222-170.114.2.76:443-6-1776443885517,1776443900853
85.33333333333333,15.143755588800728,96,68,80.0,16.97056274847714,92,68,160,36.5,50.204581464244875,72,1,73.0,0.0,73,73,0.0,0.0,0,0,36.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,104.18.39.21,10.8.1.3,443,50922,6,73,3,TLS,Web,,104.18.39.21:443-10.8.1.3:50922-6-1776443886573,1776443902900
84.2,18.310895360109754,113,68,80.71428571428571,16.83957922786162,109,68,565,1254.2222222222222,3342.915149154169,10132,0,1881.3333333333333,4057.6304250962366,10132,0,5608.0,6499.725532666745,10204,1012,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,104.18.39.21,10.8.1.3,443,54740,6,11288,10,TLS,Web,,104.18.39.21:443-10.8.1.3:54740-6-1776443861830,1776443902904
114.66666666666667,52.483330686990506,189,68,107.0,57.62638284674824,189,68,642,44.75,52.04050620155694,108,0,71.6,67.45591152745621,149,0,106.5,3.5355339059327378,109,104,104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,10.8.1.3,149.154.167.41,59312,443,6,358,9,Telegram,Chat,,10.8.1.3:59312-149.154.167.41:443-6-1776443882040,1776443902908
703.3461538461539,592.6449150921785,1294,67,880.3333333333334,577.4380197620059,1294,87,13205,9.28,21.454447868293734,75,0,16.571428571428573,33.683399896260894,98,0,13.2,27.73605755850836,72,0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0,10.8.1.3,104.18.32.47,36905,443,17,232,26,QUIC,ArtifIntelligence,chatgpt.com,10.8.1.3:36905-104.18.32.47:443-17-1776443883192,1776443902912
68.0,0.0,68,68,68.0,0.0,68,68,68,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,170.114.52.5,10.8.1.3,443,51884,6,0,2,TLS,Web,,170.114.52.5:443-10.8.1.3:51884-6-1776443891105,1776443906996
68.0,0.0,68,68,68.0,0.0,68,68,68,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,170.114.52.5,10.8.1.3,443,45534,6,0,2,TLS,Web,,170.114.52.5:443-10.8.1.3:45534-6-1776443891235,1776443907000
85.33333333333333,15.143755588800728,96,68,80.0,16.97056274847714,92,68,160,36.5,51.61879502661797,73,0,73.0,0.0,73,73,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,104.18.39.21,10.8.1.3,443,52160,6,73,3,TLS,Web,,104.18.39.21:443-10.8.1.3:52160-6-1776443886927,1776443907004
95.66666666666667,25.11307760244982,126,68,87.75,25.695330315059195,122,68,351,587.0,1215.5663289183358,2760,0,978.3333333333333,1543.0464456176726,2760,72,2864.0,0.0,2864,2864,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,208.103.161.2,10.8.1.3,443,36026,6,2935,6,TLS,Web,,208.103.161.2:443-10.8.1.3:36026-6-1776443880697,1776443909044
92.44444444444444,21.892413703787387,126,68,85.33333333333333,21.740898478827106,122,68,512,3197.7500000000005,5848.288437043538,12961,0,5116.4,6898.093526475268,12961,72,12754.5,429.21381618023435,13058,12451,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0,208.103.161.1,10.8.1.3,443,35838,6,25582,9,TLS,Web,,208.103.161.1:443-10.8.1.3:35838-6-1776443868251,1776443909048
494.33333333333326,526.7480766285569,1294,67,453.25000000000006,542.1105430713286,1294,75,5439,9.695652173913043,19.091727819824087,83,0,18.636363636363637,34.18558973390024,106,0,12.636363636363637,17.477257950106058,44,0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0,10.8.1.3,172.217.20.67,33292,443,17,223,24,QUIC.Google,Web,ssl.gstatic.com,10.8.1.3:33292-172.217.20.67:443-17-1776443869396,1776443909052
499.03030303030295,538.7933558452909,1577,68,620.2941176470588,551.0091610746915,1294,75,10545,69.1875,284.6809688620897,1618,0,132.31249999999997,424.0861105561778,1715,0,139.73333333333332,431.23882456189375,1692,0,28.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,0,10.8.1.3,172.217.21.238,58715,443,17,2214,33,QUIC.YouTube,Media,www.youtube.com,10.8.1.3:58715-172.217.21.238:443-17-1776443878151,1776443909056
92.44444444444444,21.892413703787387,126,68,85.33333333333333,21.740898478827106,122,68,512,3170.0,5859.138942102085,14102,0,5072.0,6929.504599897456,14102,73,12644.0,2167.9893911179547,14177,11111,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0,208.103.161.1,10.8.1.3,443,35828,6,25360,9,TLS,Web,,208.103.161.1:443-10.8.1.3:35828-6-1776443869583,1776443911092
68.0,0.0,68,68,68.0,0.0,68,68,136,52.0,73.53910524340094,104,0,104.0,0.0,104,104,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,149.154.167.41,10.8.1.3,443,48504,6,104,3,TLS,Web,,149.154.167.41:443-10.8.1.3:48504-6-1776443882037,1776443911096
